Geneid	CO2	avg.z	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	string
gene-SYNPCC7002_RS09870	8	0.8604807389227724	NC_010475.1	2058281	2059507	-	protein-coding	SYNPCC7002_RS09870	SYNPCC7002_RS09870	SYNPCC7002_A1976	glycosyltransferase	32049.SYNPCC7002_A1976
gene-SYNPCC7002_RS09870	30	-0.40127143684376254	NC_010475.1	2058281	2059507	-	protein-coding	SYNPCC7002_RS09870	SYNPCC7002_RS09870	SYNPCC7002_A1976	glycosyltransferase	32049.SYNPCC7002_A1976
gene-SYNPCC7002_RS09875	0.04	-1.1447037170222625	NC_010475.1	2059517	2061295	-	protein-coding	SYNPCC7002_RS09875	SYNPCC7002_RS09875	SYNPCC7002_A1977	fatty acyl-AMP ligase	32049.SYNPCC7002_A1977
gene-SYNPCC7002_RS09875	4	1.0628327825423156	NC_010475.1	2059517	2061295	-	protein-coding	SYNPCC7002_RS09875	SYNPCC7002_RS09875	SYNPCC7002_A1977	fatty acyl-AMP ligase	32049.SYNPCC7002_A1977
gene-SYNPCC7002_RS09875	8	0.7912113237984687	NC_010475.1	2059517	2061295	-	protein-coding	SYNPCC7002_RS09875	SYNPCC7002_RS09875	SYNPCC7002_A1977	fatty acyl-AMP ligase	32049.SYNPCC7002_A1977
gene-SYNPCC7002_RS09875	30	-0.7093403893184969	NC_010475.1	2059517	2061295	-	protein-coding	SYNPCC7002_RS09875	SYNPCC7002_RS09875	SYNPCC7002_A1977	fatty acyl-AMP ligase	32049.SYNPCC7002_A1977
gene-SYNPCC7002_RS09880	0.04	-1.21650207911995	NC_010475.1	2061341	2062147	-	protein-coding	SYNPCC7002_RS09880	SYNPCC7002_RS09880	SYNPCC7002_A1978	SDR family oxidoreductase	32049.SYNPCC7002_A1978
gene-SYNPCC7002_RS09880	4	1.0003235323048059	NC_010475.1	2061341	2062147	-	protein-coding	SYNPCC7002_RS09880	SYNPCC7002_RS09880	SYNPCC7002_A1978	SDR family oxidoreductase	32049.SYNPCC7002_A1978
gene-SYNPCC7002_RS09880	8	0.8164612003368941	NC_010475.1	2061341	2062147	-	protein-coding	SYNPCC7002_RS09880	SYNPCC7002_RS09880	SYNPCC7002_A1978	SDR family oxidoreductase	32049.SYNPCC7002_A1978
gene-SYNPCC7002_RS09880	30	-0.6002826535217587	NC_010475.1	2061341	2062147	-	protein-coding	SYNPCC7002_RS09880	SYNPCC7002_RS09880	SYNPCC7002_A1978	SDR family oxidoreductase	32049.SYNPCC7002_A1978
gene-SYNPCC7002_RS09885	0.04	-1.40508984561752	NC_010475.1	2062148	2065426	-	protein-coding	SYNPCC7002_RS09885	SYNPCC7002_RS09885	SYNPCC7002_A1979	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	32049.SYNPCC7002_A1979
gene-SYNPCC7002_RS09885	4	0.7893873470892319	NC_010475.1	2062148	2065426	-	protein-coding	SYNPCC7002_RS09885	SYNPCC7002_RS09885	SYNPCC7002_A1979	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	32049.SYNPCC7002_A1979
gene-SYNPCC7002_RS09885	8	0.8844453604141836	NC_010475.1	2062148	2065426	-	protein-coding	SYNPCC7002_RS09885	SYNPCC7002_RS09885	SYNPCC7002_A1979	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	32049.SYNPCC7002_A1979
gene-SYNPCC7002_RS09885	30	-0.2687428618859309	NC_010475.1	2062148	2065426	-	protein-coding	SYNPCC7002_RS09885	SYNPCC7002_RS09885	SYNPCC7002_A1979	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	32049.SYNPCC7002_A1979
gene-SYNPCC7002_RS09890	0.04	0.1754804594426994	NC_010475.1	2065818	2065891	-	tRNA	SYNPCC7002_RS09890	SYNPCC7002_RS09890	SYNPCC7002_A1980	tRNA-Val	32049.SYNPCC7002_A1980
gene-SYNPCC7002_RS09890	4	-0.07196096202124608	NC_010475.1	2065818	2065891	-	tRNA	SYNPCC7002_RS09890	SYNPCC7002_RS09890	SYNPCC7002_A1980	tRNA-Val	32049.SYNPCC7002_A1980
gene-SYNPCC7002_RS09890	8	0.33420374887152715	NC_010475.1	2065818	2065891	-	tRNA	SYNPCC7002_RS09890	SYNPCC7002_RS09890	SYNPCC7002_A1980	tRNA-Val	32049.SYNPCC7002_A1980
gene-SYNPCC7002_RS09890	30	-0.4377232462929846	NC_010475.1	2065818	2065891	-	tRNA	SYNPCC7002_RS09890	SYNPCC7002_RS09890	SYNPCC7002_A1980	tRNA-Val	32049.SYNPCC7002_A1980
gene-SYNPCC7002_RS09895	0.04	-0.6107480739381583	NC_010475.1	2066036	2066539	+	protein-coding	SYNPCC7002_RS09895	SYNPCC7002_RS09895	SYNPCC7002_A1981	hypothetical protein	32049.SYNPCC7002_A1981
gene-SYNPCC7002_RS09895	4	0.741163049025618	NC_010475.1	2066036	2066539	+	protein-coding	SYNPCC7002_RS09895	SYNPCC7002_RS09895	SYNPCC7002_A1981	hypothetical protein	32049.SYNPCC7002_A1981
gene-SYNPCC7002_RS09895	8	0.9440527084053597	NC_010475.1	2066036	2066539	+	protein-coding	SYNPCC7002_RS09895	SYNPCC7002_RS09895	SYNPCC7002_A1981	hypothetical protein	32049.SYNPCC7002_A1981
gene-SYNPCC7002_RS09895	30	-1.0744676834927844	NC_010475.1	2066036	2066539	+	protein-coding	SYNPCC7002_RS09895	SYNPCC7002_RS09895	SYNPCC7002_A1981	hypothetical protein	32049.SYNPCC7002_A1981
gene-SYNPCC7002_RS09900	0.04	-1.236353139808499	NC_010475.1	2066583	2067017	+	protein-coding	SYNPCC7002_RS09900	SYNPCC7002_RS09900	SYNPCC7002_A1982	MAPEG family protein	32049.SYNPCC7002_A1982
gene-SYNPCC7002_RS09900	4	0.9239187871633384	NC_010475.1	2066583	2067017	+	protein-coding	SYNPCC7002_RS09900	SYNPCC7002_RS09900	SYNPCC7002_A1982	MAPEG family protein	32049.SYNPCC7002_A1982
gene-SYNPCC7002_RS09900	8	0.8799755394081414	NC_010475.1	2066583	2067017	+	protein-coding	SYNPCC7002_RS09900	SYNPCC7002_RS09900	SYNPCC7002_A1982	MAPEG family protein	32049.SYNPCC7002_A1982
gene-SYNPCC7002_RS09900	30	-0.5675411867629699	NC_010475.1	2066583	2067017	+	protein-coding	SYNPCC7002_RS09900	SYNPCC7002_RS09900	SYNPCC7002_A1982	MAPEG family protein	32049.SYNPCC7002_A1982
gene-SYNPCC7002_RS09905	0.04	-0.8622268648875349	NC_010475.1	2067102	2067593	+	protein-coding	SYNPCC7002_RS09905	SYNPCC7002_RS09905	SYNPCC7002_A1983	YajQ family cyclic di-GMP-binding protein	32049.SYNPCC7002_A1983
gene-SYNPCC7002_RS09905	4	0.545407499005937	NC_010475.1	2067102	2067593	+	protein-coding	SYNPCC7002_RS09905	SYNPCC7002_RS09905	SYNPCC7002_A1983	YajQ family cyclic di-GMP-binding protein	32049.SYNPCC7002_A1983
gene-SYNPCC7002_RS09905	8	1.1529606185833856	NC_010475.1	2067102	2067593	+	protein-coding	SYNPCC7002_RS09905	SYNPCC7002_RS09905	SYNPCC7002_A1983	YajQ family cyclic di-GMP-binding protein	32049.SYNPCC7002_A1983
gene-SYNPCC7002_RS09905	30	-0.8361412527017551	NC_010475.1	2067102	2067593	+	protein-coding	SYNPCC7002_RS09905	SYNPCC7002_RS09905	SYNPCC7002_A1983	YajQ family cyclic di-GMP-binding protein	32049.SYNPCC7002_A1983
gene-SYNPCC7002_RS09910	0.04	-1.6514960001189851	NC_010475.1	2067590	2068540	-	protein-coding	menA	SYNPCC7002_RS09910	SYNPCC7002_A1984	2-carboxy-1,4-naphthoquinone phytyltransferase	32049.SYNPCC7002_A1984
gene-SYNPCC7002_RS09910	4	0.5952772893220946	NC_010475.1	2067590	2068540	-	protein-coding	menA	SYNPCC7002_RS09910	SYNPCC7002_A1984	2-carboxy-1,4-naphthoquinone phytyltransferase	32049.SYNPCC7002_A1984
gene-SYNPCC7002_RS09910	8	0.7024858229383804	NC_010475.1	2067590	2068540	-	protein-coding	menA	SYNPCC7002_RS09910	SYNPCC7002_A1984	2-carboxy-1,4-naphthoquinone phytyltransferase	32049.SYNPCC7002_A1984
gene-SYNPCC7002_RS09910	30	0.3537328878585147	NC_010475.1	2067590	2068540	-	protein-coding	menA	SYNPCC7002_RS09910	SYNPCC7002_A1984	2-carboxy-1,4-naphthoquinone phytyltransferase	32049.SYNPCC7002_A1984
gene-SYNPCC7002_RS09915	0.04	-1.3428815529269176	NC_010475.1	2068680	2069291	-	protein-coding	hisB	SYNPCC7002_RS09915	SYNPCC7002_A1985	imidazoleglycerol-phosphate dehydratase HisB	32049.SYNPCC7002_A1985
gene-SYNPCC7002_RS09915	4	0.6718213839215343	NC_010475.1	2068680	2069291	-	protein-coding	hisB	SYNPCC7002_RS09915	SYNPCC7002_A1985	imidazoleglycerol-phosphate dehydratase HisB	32049.SYNPCC7002_A1985
gene-SYNPCC7002_RS09915	8	1.0729090662308844	NC_010475.1	2068680	2069291	-	protein-coding	hisB	SYNPCC7002_RS09915	SYNPCC7002_A1985	imidazoleglycerol-phosphate dehydratase HisB	32049.SYNPCC7002_A1985
gene-SYNPCC7002_RS09915	30	-0.4018488972254788	NC_010475.1	2068680	2069291	-	protein-coding	hisB	SYNPCC7002_RS09915	SYNPCC7002_A1985	imidazoleglycerol-phosphate dehydratase HisB	32049.SYNPCC7002_A1985
gene-SYNPCC7002_RS09920	0.04	-1.024369551422976	NC_010475.1	2069386	2069709	+	protein-coding	SYNPCC7002_RS09920	SYNPCC7002_RS09920	SYNPCC7002_A1986	phasin family protein	32049.SYNPCC7002_A1986
gene-SYNPCC7002_RS09920	4	0.3707703821847145	NC_010475.1	2069386	2069709	+	protein-coding	SYNPCC7002_RS09920	SYNPCC7002_RS09920	SYNPCC7002_A1986	phasin family protein	32049.SYNPCC7002_A1986
gene-SYNPCC7002_RS09920	8	0.23518916942456608	NC_010475.1	2069386	2069709	+	protein-coding	SYNPCC7002_RS09920	SYNPCC7002_RS09920	SYNPCC7002_A1986	phasin family protein	32049.SYNPCC7002_A1986
gene-SYNPCC7002_RS09920	30	0.4184099998137326	NC_010475.1	2069386	2069709	+	protein-coding	SYNPCC7002_RS09920	SYNPCC7002_RS09920	SYNPCC7002_A1986	phasin family protein	32049.SYNPCC7002_A1986
gene-SYNPCC7002_RS09925	0.04	-1.2025744014246766	NC_010475.1	2069770	2070294	+	protein-coding	SYNPCC7002_RS09925	SYNPCC7002_RS09925	SYNPCC7002_A1987	FKBP-type peptidyl-prolyl cis-trans isomerase	32049.SYNPCC7002_A1987
gene-SYNPCC7002_RS09925	4	0.5312618346323398	NC_010475.1	2069770	2070294	+	protein-coding	SYNPCC7002_RS09925	SYNPCC7002_RS09925	SYNPCC7002_A1987	FKBP-type peptidyl-prolyl cis-trans isomerase	32049.SYNPCC7002_A1987
gene-SYNPCC7002_RS09925	8	1.0384591915641912	NC_010475.1	2069770	2070294	+	protein-coding	SYNPCC7002_RS09925	SYNPCC7002_RS09925	SYNPCC7002_A1987	FKBP-type peptidyl-prolyl cis-trans isomerase	32049.SYNPCC7002_A1987
gene-SYNPCC7002_RS09925	30	-0.36714662477185445	NC_010475.1	2069770	2070294	+	protein-coding	SYNPCC7002_RS09925	SYNPCC7002_RS09925	SYNPCC7002_A1987	FKBP-type peptidyl-prolyl cis-trans isomerase	32049.SYNPCC7002_A1987
gene-SYNPCC7002_RS09930	0.04	-0.8100438573499786	NC_010475.1	2070390	2071232	-	protein-coding	SYNPCC7002_RS09930	SYNPCC7002_RS09930	SYNPCC7002_A1989	fatty acid desaturase	32049.SYNPCC7002_A1989
gene-SYNPCC7002_RS09930	4	1.0259494400083007	NC_010475.1	2070390	2071232	-	protein-coding	SYNPCC7002_RS09930	SYNPCC7002_RS09930	SYNPCC7002_A1989	fatty acid desaturase	32049.SYNPCC7002_A1989
gene-SYNPCC7002_RS09930	8	0.6676155423724593	NC_010475.1	2070390	2071232	-	protein-coding	SYNPCC7002_RS09930	SYNPCC7002_RS09930	SYNPCC7002_A1989	fatty acid desaturase	32049.SYNPCC7002_A1989
gene-SYNPCC7002_RS09930	30	-0.8835211250307865	NC_010475.1	2070390	2071232	-	protein-coding	SYNPCC7002_RS09930	SYNPCC7002_RS09930	SYNPCC7002_A1989	fatty acid desaturase	32049.SYNPCC7002_A1989
gene-SYNPCC7002_RS09935	0.04	-0.21535680825474035	NC_010475.1	2071309	2072706	-	protein-coding	hemN	SYNPCC7002_RS09935	SYNPCC7002_A1990	oxygen-independent coproporphyrinogen III oxidase	32049.SYNPCC7002_A1990
gene-SYNPCC7002_RS09935	4	0.7221780722135206	NC_010475.1	2071309	2072706	-	protein-coding	hemN	SYNPCC7002_RS09935	SYNPCC7002_A1990	oxygen-independent coproporphyrinogen III oxidase	32049.SYNPCC7002_A1990
gene-SYNPCC7002_RS09935	8	0.49579255851468484	NC_010475.1	2071309	2072706	-	protein-coding	hemN	SYNPCC7002_RS09935	SYNPCC7002_A1990	oxygen-independent coproporphyrinogen III oxidase	32049.SYNPCC7002_A1990
gene-SYNPCC7002_RS09935	30	-1.0026138224734575	NC_010475.1	2071309	2072706	-	protein-coding	hemN	SYNPCC7002_RS09935	SYNPCC7002_A1990	oxygen-independent coproporphyrinogen III oxidase	32049.SYNPCC7002_A1990
gene-SYNPCC7002_RS09940	0.04	1.4303045589487027	NC_010475.1	2072846	2073598	-	protein-coding	SYNPCC7002_RS09940	SYNPCC7002_RS09940	SYNPCC7002_A1991	heme oxygenase (biliverdin-producing)	32049.SYNPCC7002_A1991
gene-SYNPCC7002_RS09940	4	-0.4401088173240349	NC_010475.1	2072846	2073598	-	protein-coding	SYNPCC7002_RS09940	SYNPCC7002_RS09940	SYNPCC7002_A1991	heme oxygenase (biliverdin-producing)	32049.SYNPCC7002_A1991
gene-SYNPCC7002_RS09940	8	-0.035708557338019996	NC_010475.1	2072846	2073598	-	protein-coding	SYNPCC7002_RS09940	SYNPCC7002_RS09940	SYNPCC7002_A1991	heme oxygenase (biliverdin-producing)	32049.SYNPCC7002_A1991
gene-SYNPCC7002_RS09940	30	-0.9544871842866463	NC_010475.1	2072846	2073598	-	protein-coding	SYNPCC7002_RS09940	SYNPCC7002_RS09940	SYNPCC7002_A1991	heme oxygenase (biliverdin-producing)	32049.SYNPCC7002_A1991
gene-SYNPCC7002_RS09945	0.04	1.1004945372830197	NC_010475.1	2073645	2074721	-	protein-coding	acsF	SYNPCC7002_RS09945	SYNPCC7002_A1992	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase	32049.SYNPCC7002_A1992
gene-SYNPCC7002_RS09945	4	0.05879226811403347	NC_010475.1	2073645	2074721	-	protein-coding	acsF	SYNPCC7002_RS09945	SYNPCC7002_A1992	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase	32049.SYNPCC7002_A1992
gene-SYNPCC7002_RS09945	8	0.0902244621647999	NC_010475.1	2073645	2074721	-	protein-coding	acsF	SYNPCC7002_RS09945	SYNPCC7002_A1992	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase	32049.SYNPCC7002_A1992
gene-SYNPCC7002_RS09945	30	-1.249511267561838	NC_010475.1	2073645	2074721	-	protein-coding	acsF	SYNPCC7002_RS09945	SYNPCC7002_A1992	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase	32049.SYNPCC7002_A1992
gene-SYNPCC7002_RS09950	0.04	0.9060955692840844	NC_010475.1	2074887	2075288	+	protein-coding	SYNPCC7002_RS09950	SYNPCC7002_RS09950	SYNPCC7002_A1993	helix-turn-helix transcriptional regulator	32049.SYNPCC7002_A1993
gene-SYNPCC7002_RS09950	4	-0.6988339498443366	NC_010475.1	2074887	2075288	+	protein-coding	SYNPCC7002_RS09950	SYNPCC7002_RS09950	SYNPCC7002_A1993	helix-turn-helix transcriptional regulator	32049.SYNPCC7002_A1993
gene-SYNPCC7002_RS09950	8	-1.0472652469694543	NC_010475.1	2074887	2075288	+	protein-coding	SYNPCC7002_RS09950	SYNPCC7002_RS09950	SYNPCC7002_A1993	helix-turn-helix transcriptional regulator	32049.SYNPCC7002_A1993
gene-SYNPCC7002_RS09950	30	0.8400036275296924	NC_010475.1	2074887	2075288	+	protein-coding	SYNPCC7002_RS09950	SYNPCC7002_RS09950	SYNPCC7002_A1993	helix-turn-helix transcriptional regulator	32049.SYNPCC7002_A1993
gene-SYNPCC7002_RS09955	0.04	0.5146140401470372	NC_010475.1	2075293	2076027	-	protein-coding	SYNPCC7002_RS09955	SYNPCC7002_RS09955	SYNPCC7002_A1994	polysaccharide deacetylase family protein	32049.SYNPCC7002_A1994
gene-SYNPCC7002_RS09955	4	0.7480681087451915	NC_010475.1	2075293	2076027	-	protein-coding	SYNPCC7002_RS09955	SYNPCC7002_RS09955	SYNPCC7002_A1994	polysaccharide deacetylase family protein	32049.SYNPCC7002_A1994
gene-SYNPCC7002_RS09955	8	0.14197197337407735	NC_010475.1	2075293	2076027	-	protein-coding	SYNPCC7002_RS09955	SYNPCC7002_RS09955	SYNPCC7002_A1994	polysaccharide deacetylase family protein	32049.SYNPCC7002_A1994
gene-SYNPCC7002_RS09955	30	-1.404654122266306	NC_010475.1	2075293	2076027	-	protein-coding	SYNPCC7002_RS09955	SYNPCC7002_RS09955	SYNPCC7002_A1994	polysaccharide deacetylase family protein	32049.SYNPCC7002_A1994
gene-SYNPCC7002_RS09960	0.04	-0.7637686868909748	NC_010475.1	2076061	2076762	-	protein-coding	SYNPCC7002_RS09960	SYNPCC7002_RS09960	SYNPCC7002_A1995	ABC transporter ATP-binding protein	32049.SYNPCC7002_A1995
gene-SYNPCC7002_RS09960	4	0.7132546454006141	NC_010475.1	2076061	2076762	-	protein-coding	SYNPCC7002_RS09960	SYNPCC7002_RS09960	SYNPCC7002_A1995	ABC transporter ATP-binding protein	32049.SYNPCC7002_A1995
gene-SYNPCC7002_RS09960	8	0.7527928479847403	NC_010475.1	2076061	2076762	-	protein-coding	SYNPCC7002_RS09960	SYNPCC7002_RS09960	SYNPCC7002_A1995	ABC transporter ATP-binding protein	32049.SYNPCC7002_A1995
gene-SYNPCC7002_RS09960	30	-0.702278806494396	NC_010475.1	2076061	2076762	-	protein-coding	SYNPCC7002_RS09960	SYNPCC7002_RS09960	SYNPCC7002_A1995	ABC transporter ATP-binding protein	32049.SYNPCC7002_A1995
gene-SYNPCC7002_RS09965	0.04	-1.1810990038680573	NC_010475.1	2076763	2077539	-	protein-coding	SYNPCC7002_RS09965	SYNPCC7002_RS09965	SYNPCC7002_A1996	ABC transporter ATP-binding protein	32049.SYNPCC7002_A1996
gene-SYNPCC7002_RS09965	4	0.7483093860698451	NC_010475.1	2076763	2077539	-	protein-coding	SYNPCC7002_RS09965	SYNPCC7002_RS09965	SYNPCC7002_A1996	ABC transporter ATP-binding protein	32049.SYNPCC7002_A1996
gene-SYNPCC7002_RS09965	8	0.9033113229586534	NC_010475.1	2076763	2077539	-	protein-coding	SYNPCC7002_RS09965	SYNPCC7002_RS09965	SYNPCC7002_A1996	ABC transporter ATP-binding protein	32049.SYNPCC7002_A1996
gene-SYNPCC7002_RS09965	30	-0.4705217051604376	NC_010475.1	2076763	2077539	-	protein-coding	SYNPCC7002_RS09965	SYNPCC7002_RS09965	SYNPCC7002_A1996	ABC transporter ATP-binding protein	32049.SYNPCC7002_A1996
gene-SYNPCC7002_RS09970	0.04	1.3417477735974304	NC_010475.1	2077747	2078496	+	protein-coding	SYNPCC7002_RS09970	SYNPCC7002_RS09970	SYNPCC7002_A1997	carbonic anhydrase	32049.SYNPCC7002_A1997
gene-SYNPCC7002_RS09970	4	-0.17120509946712195	NC_010475.1	2077747	2078496	+	protein-coding	SYNPCC7002_RS09970	SYNPCC7002_RS09970	SYNPCC7002_A1997	carbonic anhydrase	32049.SYNPCC7002_A1997
gene-SYNPCC7002_RS09970	8	0.03749699847405948	NC_010475.1	2077747	2078496	+	protein-coding	SYNPCC7002_RS09970	SYNPCC7002_RS09970	SYNPCC7002_A1997	carbonic anhydrase	32049.SYNPCC7002_A1997
gene-SYNPCC7002_RS09970	30	-1.208039672604345	NC_010475.1	2077747	2078496	+	protein-coding	SYNPCC7002_RS09970	SYNPCC7002_RS09970	SYNPCC7002_A1997	carbonic anhydrase	32049.SYNPCC7002_A1997
gene-SYNPCC7002_RS09975	0.04	1.4300051325626	NC_010475.1	2078541	2078939	-	protein-coding	SYNPCC7002_RS09975	SYNPCC7002_RS09975	SYNPCC7002_A1998	PIN domain-containing protein	32049.SYNPCC7002_A1998
gene-SYNPCC7002_RS09975	4	-0.6972077859610257	NC_010475.1	2078541	2078939	-	protein-coding	SYNPCC7002_RS09975	SYNPCC7002_RS09975	SYNPCC7002_A1998	PIN domain-containing protein	32049.SYNPCC7002_A1998
gene-SYNPCC7002_RS09975	8	-0.9817977659243804	NC_010475.1	2078541	2078939	-	protein-coding	SYNPCC7002_RS09975	SYNPCC7002_RS09975	SYNPCC7002_A1998	PIN domain-containing protein	32049.SYNPCC7002_A1998
gene-SYNPCC7002_RS09975	30	0.24900041932281058	NC_010475.1	2078541	2078939	-	protein-coding	SYNPCC7002_RS09975	SYNPCC7002_RS09975	SYNPCC7002_A1998	PIN domain-containing protein	32049.SYNPCC7002_A1998
gene-SYNPCC7002_RS09980	0.04	1.462754503559194	NC_010475.1	2078942	2079136	-	protein-coding	SYNPCC7002_RS09980	SYNPCC7002_RS09980	SYNPCC7002_A1999	type II toxin-antitoxin system VapB family antitoxin	32049.SYNPCC7002_A1999
gene-SYNPCC7002_RS09980	4	-0.6797891413610224	NC_010475.1	2078942	2079136	-	protein-coding	SYNPCC7002_RS09980	SYNPCC7002_RS09980	SYNPCC7002_A1999	type II toxin-antitoxin system VapB family antitoxin	32049.SYNPCC7002_A1999
gene-SYNPCC7002_RS09980	8	-0.8058441859100128	NC_010475.1	2078942	2079136	-	protein-coding	SYNPCC7002_RS09980	SYNPCC7002_RS09980	SYNPCC7002_A1999	type II toxin-antitoxin system VapB family antitoxin	32049.SYNPCC7002_A1999
gene-SYNPCC7002_RS09980	30	0.022878823711846616	NC_010475.1	2078942	2079136	-	protein-coding	SYNPCC7002_RS09980	SYNPCC7002_RS09980	SYNPCC7002_A1999	type II toxin-antitoxin system VapB family antitoxin	32049.SYNPCC7002_A1999
gene-SYNPCC7002_RS09985	0.04	1.2329284544879187	NC_010475.1	2079353	2080933	-	protein-coding	SYNPCC7002_RS09985	SYNPCC7002_RS09985	SYNPCC7002_A2000	NAD(P)H-quinone oxidoreductase subunit 4	32049.SYNPCC7002_A2000
gene-SYNPCC7002_RS09985	4	0.06204380236444505	NC_010475.1	2079353	2080933	-	protein-coding	SYNPCC7002_RS09985	SYNPCC7002_RS09985	SYNPCC7002_A2000	NAD(P)H-quinone oxidoreductase subunit 4	32049.SYNPCC7002_A2000
gene-SYNPCC7002_RS09985	8	0.17446220631917772	NC_010475.1	2079353	2080933	-	protein-coding	SYNPCC7002_RS09985	SYNPCC7002_RS09985	SYNPCC7002_A2000	NAD(P)H-quinone oxidoreductase subunit 4	32049.SYNPCC7002_A2000
gene-SYNPCC7002_RS09985	30	-1.4694344631715346	NC_010475.1	2079353	2080933	-	protein-coding	SYNPCC7002_RS09985	SYNPCC7002_RS09985	SYNPCC7002_A2000	NAD(P)H-quinone oxidoreductase subunit 4	32049.SYNPCC7002_A2000
gene-SYNPCC7002_RS09990	0.04	0.5521436287117004	NC_010475.1	2081253	2081609	+	protein-coding	SYNPCC7002_RS09990	SYNPCC7002_RS09990	SYNPCC7002_A2002	rhodanese-like domain-containing protein	32049.SYNPCC7002_A2002
gene-SYNPCC7002_RS09990	4	0.5692207607517387	NC_010475.1	2081253	2081609	+	protein-coding	SYNPCC7002_RS09990	SYNPCC7002_RS09990	SYNPCC7002_A2002	rhodanese-like domain-containing protein	32049.SYNPCC7002_A2002
gene-SYNPCC7002_RS09990	8	0.30926286147353654	NC_010475.1	2081253	2081609	+	protein-coding	SYNPCC7002_RS09990	SYNPCC7002_RS09990	SYNPCC7002_A2002	rhodanese-like domain-containing protein	32049.SYNPCC7002_A2002
gene-SYNPCC7002_RS09990	30	-1.4306272509369673	NC_010475.1	2081253	2081609	+	protein-coding	SYNPCC7002_RS09990	SYNPCC7002_RS09990	SYNPCC7002_A2002	rhodanese-like domain-containing protein	32049.SYNPCC7002_A2002
gene-SYNPCC7002_RS09995	0.04	0.9633940192321467	NC_010475.1	2081724	2082770	+	protein-coding	hrcA	SYNPCC7002_RS09995	SYNPCC7002_A2003	heat-inducible transcriptional repressor HrcA	32049.SYNPCC7002_A2003
gene-SYNPCC7002_RS09995	4	-0.11478102006207451	NC_010475.1	2081724	2082770	+	protein-coding	hrcA	SYNPCC7002_RS09995	SYNPCC7002_A2003	heat-inducible transcriptional repressor HrcA	32049.SYNPCC7002_A2003
gene-SYNPCC7002_RS09995	8	0.22061575147469453	NC_010475.1	2081724	2082770	+	protein-coding	hrcA	SYNPCC7002_RS09995	SYNPCC7002_A2003	heat-inducible transcriptional repressor HrcA	32049.SYNPCC7002_A2003
gene-SYNPCC7002_RS09995	30	-1.0692287506447613	NC_010475.1	2081724	2082770	+	protein-coding	hrcA	SYNPCC7002_RS09995	SYNPCC7002_A2003	heat-inducible transcriptional repressor HrcA	32049.SYNPCC7002_A2003
gene-SYNPCC7002_RS10000	0.04	0.8855340354014085	NC_010475.1	2082875	2083432	+	protein-coding	SYNPCC7002_RS10000	SYNPCC7002_RS10000	SYNPCC7002_A2004	manganese efflux pump	32049.SYNPCC7002_A2004
gene-SYNPCC7002_RS10000	4	-0.1327294840740545	NC_010475.1	2082875	2083432	+	protein-coding	SYNPCC7002_RS10000	SYNPCC7002_RS10000	SYNPCC7002_A2004	manganese efflux pump	32049.SYNPCC7002_A2004
gene-SYNPCC7002_RS10000	8	-0.3141871353607528	NC_010475.1	2082875	2083432	+	protein-coding	SYNPCC7002_RS10000	SYNPCC7002_RS10000	SYNPCC7002_A2004	manganese efflux pump	32049.SYNPCC7002_A2004
gene-SYNPCC7002_RS10000	30	-0.43861741596660947	NC_010475.1	2082875	2083432	+	protein-coding	SYNPCC7002_RS10000	SYNPCC7002_RS10000	SYNPCC7002_A2004	manganese efflux pump	32049.SYNPCC7002_A2004
gene-SYNPCC7002_RS10005	0.04	-0.4847822277354859	NC_010475.1	2083677	2084240	+	protein-coding	SYNPCC7002_RS10005	SYNPCC7002_RS10005	SYNPCC7002_A2005	manganese efflux pump	32049.SYNPCC7002_A2005
gene-SYNPCC7002_RS10005	4	-0.3481018406516948	NC_010475.1	2083677	2084240	+	protein-coding	SYNPCC7002_RS10005	SYNPCC7002_RS10005	SYNPCC7002_A2005	manganese efflux pump	32049.SYNPCC7002_A2005
gene-SYNPCC7002_RS10005	8	-0.6468399738941539	NC_010475.1	2083677	2084240	+	protein-coding	SYNPCC7002_RS10005	SYNPCC7002_RS10005	SYNPCC7002_A2005	manganese efflux pump	32049.SYNPCC7002_A2005
gene-SYNPCC7002_RS10005	30	1.4797240422813167	NC_010475.1	2083677	2084240	+	protein-coding	SYNPCC7002_RS10005	SYNPCC7002_RS10005	SYNPCC7002_A2005	manganese efflux pump	32049.SYNPCC7002_A2005
gene-SYNPCC7002_RS10010	0.04	-1.5383605860233882	NC_010475.1	2084256	2084648	-	protein-coding	SYNPCC7002_RS10010	SYNPCC7002_RS10010	SYNPCC7002_A2006	DUF3110 domain-containing protein	32049.SYNPCC7002_A2006
gene-SYNPCC7002_RS10010	4	0.3339172938421788	NC_010475.1	2084256	2084648	-	protein-coding	SYNPCC7002_RS10010	SYNPCC7002_RS10010	SYNPCC7002_A2006	DUF3110 domain-containing protein	32049.SYNPCC7002_A2006
